Master_Rec,zone_id,hour,Day,Hours,Latitude,Longitude
300972487,5,16,Friday,16,35.261532,-89.834876
300972488,4,17,Monday,17,35.22103,-89.863555
300972488,4,17,Monday,17,35.22103,-89.863555
300972893,4,23,Thursday,23,35.204935,-89.880115
300972894,2,12,Friday,12,35.204715,-89.841432
300973391,1,7,Thursday,7,35.232614,-89.799399
300973392,7,17,Wednesday,17,35.245977,-89.771924
300973393,6,21,Saturday,21,35.262263,-89.774942
300973575,4,6,Friday,6,35.218781,-89.867783
300989072,2,6,Tuesday,6,35.204865,-89.84045
300989236,1,16,Monday,16,35.205547,-89.834037
300989236,1,16,Monday,16,35.205547,-89.834037
300989237,1,19,Tuesday,19,35.237246,-89.793456
300989237,1,19,Tuesday,19,35.237246,-89.793456
300989971,1,8,Friday,8,35.220507,-89.819188
300989980,1,8,Saturday,8,35.233808,-89.793775
300989985,3,9,Saturday,9,35.2047,-89.844849
300989992,2,20,Sunday,20,35.21949,-89.820193
300989995,4,17,Tuesday,17,35.207005,-89.868447
300990239,6,11,Monday,11,35.263597,-89.79755
300990240,2,20,Saturday,20,35.230426,-89.832198
300990337,4,9,Tuesday,9,35.228468,-89.841612
300990340,3,13,Thursday,13,35.205217,-89.834544
300990340,3,13,Thursday,13,35.205217,-89.834544
300990341,1,1,Monday,1,35.219088,-89.820411
300990667,6,13,Wednesday,13,35.248897,-89.823923
300990668,2,19,Tuesday,19,35.204726,-89.840509
300990669,1,0,Tuesday,0,35.222552,-89.812814
300990899,2,6,Friday,6,35.221139,-89.835855
300991486,2,14,Sunday,14,35.204673,-89.846711
300991494,3,0,Sunday,0,35.201323,-89.873923
300991499,2,12,Monday,12,35.204731,-89.842781
300991715,3,10,Monday,10,35.196025,-89.849675
300991742,2,10,Saturday,10,35.204802,-89.840606
300991751,3,6,Tuesday,6,35.205386,-89.83453
300991751,3,6,Tuesday,6,35.205386,-89.83453
300991753,4,8,Tuesday,8,35.205797,-89.86418
300993007,5,17,Tuesday,17,35.258835,-89.833643
300993008,3,16,Thursday,16,35.203008,-89.86452
300993010,4,10,Friday,10,35.207209,-89.857101
300993011,4,10,Saturday,10,35.219377,-89.845777
300993012,4,13,Saturday,13,35.220353,-89.865683
300993014,7,19,Thursday,19,35.211721,-89.76794
300994137,1,15,Monday,15,35.233177,-89.804342
300994139,5,22,Tuesday,22,35.25898,-89.833243
300994143,6,15,Wednesday,15,35.266238,-89.792498
300994271,5,11,Friday,11,35.237172,-89.819498
300994272,7,0,Wednesday,0,35.204394,-89.77773
300994273,2,11,Tuesday,11,35.204901,-89.840509
300994309,4,20,Saturday,20,35.219282,-89.846141
300994310,2,14,Tuesday,14,35.228954,-89.836341
300994322,6,15,Tuesday,15,35.2481,-89.793338
300994328,3,12,Tuesday,12,35.204681,-89.840472
300994635,3,11,Tuesday,11,35.204734,-89.863974
300994635,3,11,Tuesday,11,35.204734,-89.863974
300994765,3,17,Tuesday,17,35.204695,-89.856003
300995774,3,3,Saturday,3,35.196481,-89.849261
300938825,7,13,Thursday,13,35.216753,-89.776231
300938826,3,18,Thursday,18,35.204848,-89.840436
300939334,4,14,Friday,14,35.218342,-89.863037
300939334,4,14,Friday,14,35.218342,-89.863037
300939335,1,10,Saturday,10,35.220656,-89.794675
300939339,2,14,Friday,14,35.234089,-89.83796
300939340,6,14,Saturday,14,35.26133,-89.784341
300939340,6,14,Saturday,14,35.26133,-89.784341
300939341,4,15,Sunday,15,35.212978,-89.868202
300939341,4,15,Sunday,15,35.212978,-89.868202
300939348,4,8,Monday,8,35.218671,-89.869718
300939676,4,15,Tuesday,15,35.204643,-89.857586
300939681,2,7,Wednesday,7,35.232022,-89.838883
300939682,8,7,Wednesday,7,35.210888,-89.808263
300940575,4,14,Wednesday,14,35.205862,-89.864183
300940576,4,18,Tuesday,18,35.214464,-89.855088
300940577,2,16,Wednesday,16,35.228457,-89.843878
300940578,4,13,Tuesday,13,35.218877,-89.867736
300940579,3,18,Thursday,18,35.204831,-89.840345
300940580,2,12,Friday,12,35.205219,-89.838732
300940581,3,15,Saturday,15,35.203739,-89.841637
300940582,4,15,Saturday,15,35.204739,-89.860697
300940583,3,20,Saturday,20,35.200497,-89.839382
300940583,3,20,Saturday,20,35.200497,-89.839382
300940585,2,15,Sunday,15,35.204868,-89.840489
300940586,2,16,Sunday,16,35.204865,-89.840493
300940587,3,0,Monday,0,35.201115,-89.871966
300940713,4,12,Sunday,12,35.204796,-89.861817
300941002,5,19,Monday,19,35.256213,-89.843861
300941003,1,19,Saturday,19,35.217176,-89.817431
300941004,3,7,Tuesday,7,35.190667,-89.869273
300941007,1,15,Tuesday,15,35.212766,-89.814346
300941007,1,15,Tuesday,15,35.212766,-89.814346
300941007,1,15,Tuesday,15,35.212766,-89.814346
300941007,1,15,Tuesday,15,35.212766,-89.814346
300941011,5,17,Tuesday,17,35.250177,-89.812965
300941012,5,10,Wednesday,10,35.247878,-89.837505
300936300,3,15,Sunday,15,35.204651,-89.840487
300936301,4,15,Sunday,15,35.204742,-89.864065
300936301,4,15,Sunday,15,35.204742,-89.864065
300936302,3,15,Sunday,15,35.202885,-89.864592
300936303,1,15,Sunday,15,35.234977,-89.811844
300936304,3,16,Sunday,16,35.204525,-89.84802
300936307,5,17,Sunday,17,35.245099,-89.837407
300936308,4,18,Sunday,18,35.204124,-89.868472
300936309,4,11,Tuesday,11,35.204798,-89.84804
300936310,5,22,Tuesday,22,35.258615,-89.838151
300936311,4,15,Wednesday,15,35.20474,-89.854173
300936312,6,16,Wednesday,16,35.237453,-89.793388
300936312,6,16,Wednesday,16,35.237453,-89.793388
300936764,3,16,Thursday,16,35.198862,-89.868877
300936765,5,21,Friday,21,35.256279,-89.85569
300936766,8,22,Saturday,22,35.213052,-89.814365
300936766,8,22,Saturday,22,35.213052,-89.814365
300936766,8,22,Saturday,22,35.213052,-89.814365
300936766,8,22,Saturday,22,35.213052,-89.814365
300936767,6,16,Saturday,16,35.247964,-89.794313
300936789,5,15,Saturday,15,35.256834,-89.842718
300936832,4,21,Friday,21,35.213352,-89.849296
300936835,4,15,Sunday,15,35.220539,-89.856839
300936839,4,15,Tuesday,15,35.20421,-89.868159
300936840,5,8,Tuesday,8,35.256615,-89.842531
300936841,1,1,Monday,1,35.223961,-89.799657
300936842,4,21,Sunday,21,35.221372,-89.849468
300937117,2,12,Monday,12,35.205402,-89.838655
300937120,7,21,Sunday,21,35.221576,-89.789029
300937121,4,14,Tuesday,14,35.225886,-89.865461
300937127,2,16,Tuesday,16,35.205388,-89.833682
300937127,2,16,Tuesday,16,35.205388,-89.833682
300937128,4,9,Wednesday,9,35.218766,-89.868129
300937129,4,14,Wednesday,14,35.209987,-89.868299
300937129,4,14,Wednesday,14,35.209987,-89.868299
300937555,3,10,Thursday,10,35.19347,-89.869155
300937556,1,14,Thursday,14,35.227621,-89.806308
300937557,4,16,Thursday,16,35.204397,-89.866584
300937558,8,17,Thursday,17,35.207601,-89.791886
300937559,3,7,Friday,7,35.189734,-89.869306
300937561,3,9,Friday,9,35.20054,-89.839457
300937561,3,9,Friday,9,35.20054,-89.839457
300938087,7,16,Tuesday,16,35.220592,-89.776077
300938088,2,13,Saturday,13,35.205251,-89.834696
300938088,2,13,Saturday,13,35.205251,-89.834696
300938089,2,18,Saturday,18,35.229227,-89.836438
300938090,1,18,Saturday,18,35.237451,-89.793654
300938090,1,18,Saturday,18,35.237451,-89.793654
300938091,1,12,Sunday,12,35.205427,-89.833822
300938091,1,12,Sunday,12,35.205427,-89.833822
300938092,4,16,Sunday,16,35.20479,-89.861516
300938217,1,6,Tuesday,6,35.226683,-89.81923
300938217,1,6,Tuesday,6,35.226683,-89.81923
300938247,4,16,Saturday,16,35.204765,-89.8643
300938247,4,16,Saturday,16,35.204765,-89.8643
300938248,3,12,Wednesday,12,35.195122,-89.844945
300938249,2,7,Tuesday,7,35.216905,-89.836126
300938250,4,9,Tuesday,9,35.22214,-89.850409
300938251,4,18,Monday,18,35.217918,-89.863559
300938251,4,18,Monday,18,35.217918,-89.863559
300938287,4,13,Tuesday,13,35.204656,-89.856559
300938477,2,7,Tuesday,7,35.219722,-89.819851
300938478,8,8,Friday,8,35.216349,-89.792007
300938479,4,14,Wednesday,14,35.21685,-89.849973
300938633,1,19,Wednesday,19,35.205915,-89.8143
300938634,3,20,Wednesday,20,35.204814,-89.840488
300939337,4,6,Wednesday,6,35.218838,-89.867901
300940712,5,22,Sunday,22,35.246872,-89.853689
300965288,1,20,Wednesday,20,35.227527,-89.811994
300965289,4,20,Saturday,20,35.204735,-89.864255
300965289,4,20,Saturday,20,35.204735,-89.864255
300965290,4,17,Sunday,17,35.204175,-89.871843
300965292,2,18,Friday,18,35.21666,-89.846783
300965295,1,17,Friday,17,35.220358,-89.819244
300965296,6,8,Friday,8,35.256829,-89.793179
300965297,4,14,Friday,14,35.205024,-89.880657
300965304,1,7,Monday,7,35.214608,-89.825142
300965305,1,17,Monday,17,35.206165,-89.792031
300965510,1,11,Monday,11,35.208186,-89.778094
300966212,2,19,Friday,19,35.205347,-89.838012
300966213,8,20,Friday,20,35.205527,-89.791961
300966214,5,12,Wednesday,12,35.239179,-89.8377
300966215,4,22,Wednesday,22,35.212886,-89.868522
300966216,4,12,Saturday,12,35.218825,-89.86794
300966217,2,12,Tuesday,12,35.205109,-89.839325
300966218,1,14,Wednesday,14,35.218715,-89.807862
300966219,4,10,Friday,10,35.218768,-89.867868
300966773,1,12,Wednesday,12,35.214583,-89.82522
300966774,3,13,Thursday,13,35.20461,-89.856435
300966775,2,13,Thursday,13,35.231807,-89.82668
300966776,2,12,Wednesday,12,35.20507,-89.840617
300966778,6,19,Thursday,19,35.249324,-89.7636
300966779,4,13,Monday,13,35.204393,-89.856759
300966780,3,21,Friday,21,35.19736,-89.860912
300966782,4,17,Tuesday,17,35.204133,-89.869576
300966784,2,0,Thursday,0,35.21691,-89.844204
300967326,1,8,Tuesday,8,35.205716,-89.834775
300967326,1,8,Tuesday,8,35.205716,-89.834775
300967330,8,14,Monday,14,35.205354,-89.814744
300967341,1,16,Sunday,16,35.205527,-89.834705
300967341,1,16,Sunday,16,35.205527,-89.834705
300967342,3,8,Monday,8,35.2061,-89.87073
300967343,4,6,Monday,6,35.208391,-89.869029
300967345,4,11,Monday,11,35.221353,-89.863631
300967345,4,11,Monday,11,35.221353,-89.863631
300967598,3,18,Friday,18,35.205404,-89.834694
300967598,3,18,Friday,18,35.205404,-89.834694
300967599,1,8,Monday,8,35.234293,-89.811879
300967600,5,7,Wednesday,7,35.257552,-89.860308
300968125,1,8,Saturday,8,35.205361,-89.834452
300968125,1,8,Saturday,8,35.205361,-89.834452
300968127,4,23,Friday,23,35.208898,-89.883092
300968128,3,13,Saturday,13,35.204989,-89.834841
300968128,3,13,Saturday,13,35.204989,-89.834841
300968130,3,16,Saturday,16,35.204502,-89.865818
300968453,1,3,Monday,3,35.22993,-89.792145
300968454,4,14,Monday,14,35.204757,-89.852964
300969195,4,18,Wednesday,18,35.204773,-89.863203
300971111,4,22,Sunday,22,35.217893,-89.858192
300971793,3,15,Friday,15,35.200911,-89.866306
300960339,4,14,Saturday,14,35.204595,-89.857368
300960340,1,12,Sunday,12,35.205321,-89.833196
300960341,6,17,Sunday,17,35.267266,-89.78769
300960342,2,8,Monday,8,35.216988,-89.836194
300960343,2,14,Monday,14,35.205292,-89.838697
300960347,7,21,Monday,21,35.218212,-89.791744
300960348,2,23,Monday,23,35.230608,-89.828801
300960349,5,6,Tuesday,6,35.257274,-89.833187
300960349,5,6,Tuesday,6,35.257274,-89.833187
300960351,3,14,Tuesday,14,35.200347,-89.839226
300960351,3,14,Tuesday,14,35.200347,-89.839226
300960451,8,17,Tuesday,17,35.204775,-89.802339
300960451,8,17,Tuesday,17,35.204775,-89.802339
300960452,4,18,Tuesday,18,35.204397,-89.857418
300960723,4,10,Monday,10,35.204583,-89.865461
300960724,4,9,Wednesday,9,35.204625,-89.857332
300960725,3,13,Wednesday,13,35.204867,-89.840548
300960726,6,14,Wednesday,14,35.266701,-89.768603
300961334,8,14,Friday,14,35.217943,-89.788299
300961335,2,16,Monday,16,35.204786,-89.847979
300961337,5,16,Friday,16,35.262268,-89.820797
300961338,4,15,Thursday,15,35.217156,-89.843243
300961339,2,21,Saturday,21,35.20478,-89.840806
300961340,3,23,Saturday,23,35.190211,-89.869329
300961341,1,23,Friday,23,35.2166,-89.800432
300961342,4,9,Sunday,9,35.21899,-89.867965
300961343,3,19,Wednesday,19,35.201155,-89.857937
300961344,2,7,Thursday,7,35.216898,-89.846878
300961345,5,16,Thursday,16,35.262045,-89.81186
300961346,1,9,Friday,9,35.214733,-89.824946
300961347,3,7,Thursday,7,35.200541,-89.839386
300961347,3,7,Thursday,7,35.200541,-89.839386
300961348,3,16,Wednesday,16,35.204655,-89.859087
300961843,8,17,Wednesday,17,35.212958,-89.807902
300961843,8,17,Wednesday,17,35.212958,-89.807902
300961865,3,17,Wednesday,17,35.204703,-89.864397
300961865,3,17,Wednesday,17,35.204703,-89.864397
300961869,3,21,Monday,21,35.193462,-89.848825
300962422,2,19,Monday,19,35.208395,-89.840513
300962425,1,14,Monday,14,35.228893,-89.810406
300962425,1,14,Monday,14,35.228893,-89.810406
300962444,1,10,Monday,10,35.214446,-89.825112
300962450,2,10,Thursday,10,35.216633,-89.846915
300962451,2,17,Friday,17,35.205334,-89.838003
300962452,4,8,Sunday,8,35.217386,-89.858248
300962453,4,11,Sunday,11,35.204678,-89.857383
300962456,2,22,Sunday,22,35.205307,-89.83433
300962456,2,22,Sunday,22,35.205307,-89.83433
300962457,4,9,Tuesday,9,35.20482,-89.868452
300962460,3,22,Thursday,22,35.200535,-89.83942
300962460,3,22,Thursday,22,35.200535,-89.83942
300962464,7,4,Friday,4,35.237412,-89.793436
300962464,7,4,Friday,4,35.237412,-89.793436
300962823,2,14,Wednesday,14,35.205733,-89.840508
300962824,4,16,Wednesday,16,35.204194,-89.868217
300962825,3,14,Monday,14,35.204956,-89.839265
300962826,5,11,Thursday,11,35.268012,-89.831022
300962827,4,8,Friday,8,35.204585,-89.857329
300963159,2,12,Friday,12,35.216977,-89.836126
300963160,5,10,Friday,10,35.256432,-89.825717
300963161,2,12,Tuesday,12,35.223306,-89.823343
300963162,4,18,Friday,18,35.213093,-89.877038
300963163,4,12,Friday,12,35.220293,-89.879714
300963164,6,17,Friday,17,35.257942,-89.793116
300963167,1,22,Saturday,22,35.23446,-89.803447
300963779,5,7,Tuesday,7,35.257066,-89.833278
300963779,5,7,Tuesday,7,35.257066,-89.833278
300963780,3,19,Tuesday,19,35.200464,-89.839319
300963780,3,19,Tuesday,19,35.200464,-89.839319
300963781,4,14,Tuesday,14,35.2265,-89.846947
300963782,2,13,Sunday,13,35.216946,-89.836239
300963783,3,11,Wednesday,11,35.204831,-89.840488
300963784,1,7,Monday,7,35.231585,-89.807525
300963870,7,17,Wednesday,17,35.216598,-89.768731
300963871,2,22,Wednesday,22,35.226895,-89.842555
300963874,7,23,Thursday,23,35.224787,-89.771977
300964252,1,13,Friday,13,35.233543,-89.793555
300964253,4,15,Friday,15,35.205184,-89.881395
300964645,5,10,Thursday,10,35.258306,-89.867949
300964647,5,23,Sunday,23,35.267516,-89.841897
300965301,8,1,Tuesday,1,35.20642,-89.777734
300965302,5,6,Sunday,6,35.234439,-89.84637
300965303,3,9,Monday,9,35.204183,-89.869814
300966202,4,7,Tuesday,7,35.205338,-89.88341
300944159,4,16,Friday,16,35.205223,-89.838651
300944160,3,21,Friday,21,35.204027,-89.878402
300944161,4,17,Saturday,17,35.204788,-89.864245
300944161,4,17,Saturday,17,35.204788,-89.864245
300944340,5,15,Sunday,15,35.256017,-89.840768
300944376,4,9,Monday,9,35.205342,-89.883452
300944377,7,17,Sunday,17,35.218242,-89.747959
300945529,4,6,Tuesday,6,35.210057,-89.870621
300945530,6,12,Monday,12,35.248713,-89.818268
300945531,1,6,Wednesday,6,35.213107,-89.815017
300945531,1,6,Wednesday,6,35.213107,-89.815017
300945531,1,6,Wednesday,6,35.213107,-89.815017
300945531,1,6,Wednesday,6,35.213107,-89.815017
300945532,1,15,Wednesday,15,35.230898,-89.801706
300945551,3,14,Friday,14,35.201364,-89.85475
300945552,1,16,Friday,16,35.206597,-89.833199
300945553,4,15,Sunday,15,35.21104,-89.863224
300945554,1,15,Monday,15,35.227189,-89.819229
300945557,6,15,Saturday,15,35.2646,-89.793086
300945558,4,17,Saturday,17,35.21677,-89.846585
300945559,4,16,Saturday,16,35.204547,-89.857505
300945560,5,15,Monday,15,35.252838,-89.855449
300945561,6,17,Monday,17,35.245904,-89.771998
300945562,3,16,Monday,16,35.205275,-89.834629
300945562,3,16,Monday,16,35.205275,-89.834629
300945870,7,16,Monday,16,35.2457,-89.7722
300945872,2,12,Tuesday,12,35.216933,-89.836105
300946194,3,16,Wednesday,16,35.204731,-89.8413
300946195,6,18,Wednesday,18,35.263263,-89.835443
300946652,6,21,Friday,21,35.247936,-89.798021
300946654,6,14,Saturday,14,35.241074,-89.784286
300946655,2,7,Saturday,7,35.228087,-89.807474
300946783,3,16,Monday,16,35.200381,-89.839292
300946783,3,16,Monday,16,35.200381,-89.839292
300946948,7,17,Tuesday,17,35.230781,-89.792766
300946949,6,11,Wednesday,11,35.245959,-89.77193
300947159,6,10,Wednesday,10,35.249836,-89.773281
300947160,8,15,Wednesday,15,35.216317,-89.791659
300947969,6,15,Thursday,15,35.267724,-89.787604
300947970,7,16,Thursday,16,35.23709,-89.7849
300947971,8,13,Thursday,13,35.204688,-89.777706
300947971,8,13,Thursday,13,35.204688,-89.777706
300947978,4,7,Friday,7,35.204382,-89.868461
300947979,5,1,Monday,1,35.252539,-89.855498
300947981,4,1,Saturday,1,35.212886,-89.863253
300947982,5,20,Friday,20,35.251327,-89.826222
300947985,1,0,Monday,0,35.230094,-89.797239
300947986,2,14,Saturday,14,35.205402,-89.834421
300947986,2,14,Saturday,14,35.205402,-89.834421
300948358,1,14,Monday,14,35.213057,-89.814936
300948358,1,14,Monday,14,35.213057,-89.814936
300948358,1,14,Monday,14,35.213057,-89.814936
300948358,1,14,Monday,14,35.213057,-89.814936
300948363,7,13,Wednesday,13,35.205952,-89.791881
300948364,3,21,Monday,21,35.205436,-89.834472
300948364,3,21,Monday,21,35.205436,-89.834472
300948809,6,7,Thursday,7,35.255309,-89.788606
300948810,6,16,Thursday,16,35.246033,-89.771845
300948811,4,15,Friday,15,35.212896,-89.856817
300948814,2,13,Wednesday,13,35.204874,-89.840486
300948815,8,19,Wednesday,19,35.20518,-89.791925
300948816,3,12,Wednesday,12,35.203456,-89.864366
300948817,5,2,Thursday,2,35.243531,-89.819398
300949421,2,15,Saturday,15,35.21685,-89.836165
300949422,7,2,Saturday,2,35.262016,-89.768487
300949422,7,2,Saturday,2,35.262016,-89.768487
300949597,5,12,Thursday,12,35.238045,-89.828979
300950863,4,20,Wednesday,20,35.228652,-89.846424
300951069,3,10,Thursday,10,35.201405,-89.838514
300951071,6,8,Friday,8,35.261953,-89.808438
300952102,1,17,Thursday,17,35.212934,-89.814707
300952102,1,17,Thursday,17,35.212934,-89.814707
300952102,1,17,Thursday,17,35.212934,-89.814707
300952102,1,17,Thursday,17,35.212934,-89.814707
300952103,2,12,Sunday,12,35.21618,-89.826056
300955696,3,21,Sunday,21,35.204095,-89.868454
300955697,6,22,Sunday,22,35.262438,-89.77468
300955698,3,21,Sunday,21,35.199246,-89.840729
300955699,4,6,Monday,6,35.204156,-89.868543
300955702,8,20,Wednesday,20,35.2169,-89.80826
300955702,8,20,Wednesday,20,35.2169,-89.80826
300955702,8,20,Wednesday,20,35.2169,-89.80826
300955702,8,20,Wednesday,20,35.2169,-89.80826
300955703,4,20,Wednesday,20,35.204544,-89.857081
300955704,6,8,Friday,8,35.261364,-89.784688
300955704,6,8,Friday,8,35.261364,-89.784688
300955705,2,7,Friday,7,35.204704,-89.842917
300955706,1,14,Saturday,14,35.234964,-89.811946
300955707,2,15,Saturday,15,35.214438,-89.825228
300955708,4,14,Saturday,14,35.204662,-89.85566
300955710,2,17,Saturday,17,35.235618,-89.819141
300955711,3,12,Wednesday,12,35.204749,-89.86106
300955713,4,14,Wednesday,14,35.217642,-89.855392
300955813,1,16,Monday,16,35.212972,-89.814706
300955813,1,16,Monday,16,35.212972,-89.814706
300955813,1,16,Monday,16,35.212972,-89.814706
300955813,1,16,Monday,16,35.212972,-89.814706
300955814,1,18,Monday,18,35.21301,-89.814645
300955814,1,18,Monday,18,35.21301,-89.814645
300955814,1,18,Monday,18,35.21301,-89.814645
300955814,1,18,Monday,18,35.21301,-89.814645
300955815,1,20,Monday,20,35.230794,-89.808663
300955816,5,6,Thursday,6,35.257802,-89.861127
300955817,2,7,Tuesday,7,35.217417,-89.836067
300955885,7,12,Tuesday,12,35.223324,-89.773403
300956837,2,16,Friday,16,35.205242,-89.838687
300956838,2,12,Sunday,12,35.215063,-89.852434
300956841,4,15,Wednesday,15,35.20468,-89.862068
300956843,3,15,Thursday,15,35.200461,-89.839117
300956843,3,15,Thursday,15,35.200461,-89.839117
300956844,8,12,Thursday,12,35.205232,-89.791882
300956845,2,14,Thursday,14,35.205043,-89.839493
300956846,7,0,Friday,0,35.26253,-89.774657
300956847,1,15,Friday,15,35.231716,-89.807424
300956850,6,0,Sunday,0,35.267879,-89.792746
300956851,4,18,Sunday,18,35.221334,-89.863734
300956851,4,18,Sunday,18,35.221334,-89.863734
300957071,2,13,Monday,13,35.217154,-89.835709
300957072,1,16,Monday,16,35.214371,-89.82523
300957073,4,18,Monday,18,35.206058,-89.852574
300957074,8,14,Friday,14,35.216728,-89.776422
300958041,1,9,Sunday,9,35.23073,-89.794914
300958044,5,0,Wednesday,0,35.233115,-89.831559
300958045,2,16,Thursday,16,35.220012,-89.835974
300958046,2,17,Thursday,17,35.216972,-89.837579
300958047,6,18,Thursday,18,35.249149,-89.763511
300958048,1,10,Friday,10,35.207213,-89.825769
300958049,7,17,Friday,17,35.263899,-89.766986
300958050,3,23,Thursday,23,35.192323,-89.854771
300958051,3,13,Saturday,13,35.204596,-89.840465
300958052,5,9,Sunday,9,35.239828,-89.837659
300958053,3,15,Sunday,15,35.202868,-89.864578
300958054,3,8,Monday,8,35.203402,-89.864402
300958055,6,19,Tuesday,19,35.245936,-89.771896
300958056,7,4,Wednesday,4,35.2215,-89.757231
300958057,6,7,Wednesday,7,35.261373,-89.785008
300958057,6,7,Wednesday,7,35.261373,-89.785008
300958541,4,10,Wednesday,10,35.209435,-89.855769
300958542,2,7,Thursday,7,35.230497,-89.819215
300958543,6,13,Tuesday,13,35.261684,-89.786165
300958544,7,18,Tuesday,18,35.216461,-89.765702
300958545,6,16,Tuesday,16,35.261357,-89.784716
300958545,6,16,Tuesday,16,35.261357,-89.784716
300958551,6,17,Monday,17,35.261328,-89.784784
300958551,6,17,Monday,17,35.261328,-89.784784
300958552,3,7,Tuesday,7,35.190445,-89.869408
300959558,3,10,Thursday,10,35.204633,-89.865031
300959562,5,14,Thursday,14,35.24016,-89.841105
300959563,5,2,Monday,2,35.251192,-89.844354
300959567,3,6,Friday,6,35.200569,-89.83941
300959567,3,6,Friday,6,35.200569,-89.83941
300959570,3,12,Saturday,12,35.200438,-89.839301
300959570,3,12,Saturday,12,35.200438,-89.839301
300959571,1,21,Saturday,21,35.214392,-89.824998
300959574,4,6,Saturday,6,35.218317,-89.863013
300959574,4,6,Saturday,6,35.218317,-89.863013
300959577,2,11,Monday,11,35.22026,-89.835929
300959578,3,21,Monday,21,35.200558,-89.839401
300959578,3,21,Monday,21,35.200558,-89.839401
300959579,4,21,Tuesday,21,35.204932,-89.870427
300959580,8,17,Tuesday,17,35.2327,-89.80559
300959581,8,15,Wednesday,15,35.216611,-89.768867
300959590,2,8,Thursday,8,35.20486,-89.847226
300959591,5,12,Thursday,12,35.26331,-89.848076
300959601,2,19,Monday,19,35.212197,-89.83876
300960298,2,15,Tuesday,15,35.205199,-89.838752
300960332,4,13,Friday,13,35.204572,-89.857368
300960333,3,13,Friday,13,35.204575,-89.857368
300960334,2,13,Friday,13,35.204772,-89.848226
300960336,4,15,Friday,15,35.204098,-89.87216
300960337,7,15,Friday,15,35.221892,-89.747681
300960338,1,16,Friday,16,35.228979,-89.810438
300960338,1,16,Friday,16,35.228979,-89.810438
300961871,2,16,Thursday,16,35.2304,-89.832388
300983559,1,15,Monday,15,35.223067,-89.816529
300983561,8,9,Monday,9,35.216526,-89.791683
300983567,2,15,Sunday,15,35.228956,-89.836177
300983597,1,12,Friday,12,35.233367,-89.803813
300983600,7,15,Friday,15,35.223571,-89.765537
300983611,1,12,Saturday,12,35.233969,-89.80075
300983612,2,18,Monday,18,35.22675,-89.819428
300983612,2,18,Monday,18,35.22675,-89.819428
300983617,5,15,Saturday,15,35.258045,-89.8615
300983619,4,15,Monday,15,35.204159,-89.868471
300983627,8,6,Tuesday,6,35.216314,-89.792036
300983628,4,16,Monday,16,35.226652,-89.846773
300984891,5,18,Monday,18,35.256827,-89.850564
300984892,5,12,Tuesday,12,35.259017,-89.834701
300984902,4,12,Friday,12,35.204893,-89.868658
300984905,2,14,Saturday,14,35.205226,-89.838749
300984908,4,12,Saturday,12,35.204914,-89.868477
300984922,6,15,Wednesday,15,35.248956,-89.825982
300984923,3,17,Wednesday,17,35.190377,-89.854931
300984924,1,10,Thursday,10,35.233994,-89.801583
300984929,4,10,Thursday,10,35.225733,-89.850532
300985139,4,15,Tuesday,15,35.216753,-89.850074
300985140,4,16,Friday,16,35.21393,-89.855835
300985141,8,12,Monday,12,35.205214,-89.791999
300985142,2,20,Saturday,20,35.232292,-89.835743
300985147,4,14,Tuesday,14,35.218716,-89.867632
300985148,4,19,Saturday,19,35.218451,-89.870655
300985289,4,16,Wednesday,16,35.205841,-89.864212
300985290,8,11,Monday,11,35.204833,-89.792127
300985299,4,7,Wednesday,7,35.209598,-89.868323
300985299,4,7,Wednesday,7,35.209598,-89.868323
300985362,4,14,Wednesday,14,35.221275,-89.863727
300985362,4,14,Wednesday,14,35.221275,-89.863727
300985363,2,8,Thursday,8,35.205065,-89.840506
300985365,4,6,Wednesday,6,35.204766,-89.862049
300985366,1,10,Monday,10,35.22884,-89.810665
300985366,1,10,Monday,10,35.22884,-89.810665
300985372,4,14,Thursday,14,35.209992,-89.868315
300985372,4,14,Thursday,14,35.209992,-89.868315
300985375,3,21,Tuesday,21,35.204153,-89.868386
300985376,3,8,Thursday,8,35.190663,-89.869298
300985524,3,11,Friday,11,35.204769,-89.841464
300985951,2,17,Saturday,17,35.226663,-89.846803
300985952,1,19,Sunday,19,35.230487,-89.808955
300985954,1,19,Saturday,19,35.216509,-89.795829
300985956,5,12,Sunday,12,35.262262,-89.814136
300986026,1,9,Monday,9,35.216388,-89.791994
300986027,4,12,Friday,12,35.2045,-89.856756
300986028,2,20,Saturday,20,35.204875,-89.840474
300986030,2,17,Sunday,17,35.21694,-89.836121
300986031,1,7,Saturday,7,35.213075,-89.814396
300986031,1,7,Saturday,7,35.213075,-89.814396
300986031,1,7,Saturday,7,35.213075,-89.814396
300986031,1,7,Saturday,7,35.213075,-89.814396
300986032,4,11,Monday,11,35.23175,-89.851402
300986033,6,21,Saturday,21,35.261723,-89.797812
300986034,1,17,Thursday,17,35.23075,-89.808731
300986391,4,16,Monday,16,35.218853,-89.858683
300986392,5,6,Tuesday,6,35.241932,-89.818992
300986393,3,13,Tuesday,13,35.205442,-89.83433
300986393,3,13,Tuesday,13,35.205442,-89.83433
300986394,3,14,Tuesday,14,35.20482,-89.840512
300986672,3,14,Tuesday,14,35.20467,-89.864294
300986672,3,14,Tuesday,14,35.20467,-89.864294
300986868,3,10,Thursday,10,35.204078,-89.868189
